ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
2025,45674,11:40,45898,14:11,10141304,กรมทางหลวง,ทางหลวง,1065,หนองกุลา - พิษณุโลก,51.45,พิษณุโลก,รถปิคอัพบรรทุก 4 ล้อ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,16.72473014,100.0469206,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,4
2025,45674,12:50,45729,11:22,10009378,กรมทางหลวง,ทางหลวง,338,อรุณอมรินทร์ - พุทธมณฑลสาย4,6.329,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.7824546,100.4135759,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45674,13:10,45760,8:37,10034390,กรมทางหลวง,ทางหลวง,305,องครักษ์ - นครนายก,44.816,นครนายก,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.12796714,100.9932267,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2
2025,45674,13:40,45757,14:34,10029955,กรมทางหลวง,ทางหลวง,340,สาลี - สุพรรณบุรี,72.519,สุพรรณบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.50361338,100.1320472,3,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025,45674,13:40,45791,15:16,10063180,กรมทางหลวง,ทางหลวง,419,ถนนวงแหวนรอบเมืองตรัง,30.85,ตรัง,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร,ชนท้าย,แจ่มใส,7.605831276,99.60376203,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2025,45674,13:58,45761,7:10,10035621,กรมทางหลวง,ทางหลวง,3902,พระประแดง - บางแค,15.49,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.63983095,100.4121618,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45674,14:01,45763,19:25,10039247,กรมทางหลวง,ทางหลวง,224,พะโค - หนองสนวน,62.3,นครราชสีมา,รถจักรยานยนต์,ทางเชื่อมเข้าพื้นที่ส่วนบุคคล,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,14.52507892,102.2598758,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2025,45674,14:10,45719,16:01,10002221,กรมทางหลวง,ทางหลวง,42,นาจวก - ดอนยาง,71.145,ปัตตานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.728626789,101.0354739,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45674,14:15,45769,9:13,10046918,กรมทางหลวง,ทางหลวง,403,กะปาง - ห้วยนาง,67.5,ตรัง,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ความประมาท/เร่งรีบ (วิ่งตัดหน้า),ชนคนเดินเท้า,แจ่มใส,8.007808636,99.64160999,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2025,45674,14:20,45903,11:13,10143818,กรมทางหลวง,ทางหลวง,403,นครศรีธรรมราช - เสาธง,0.6,นครศรีธรรมราช,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,8.380224544,99.96973531,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4
2025,45674,14:20,45678,12:00,10182745,กรมทางหลวง,ทางหลวง,4,พัทลุง - นาโหนด,1169.6,พัทลุง,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.561116829,100.048555,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45674,14:30,45755,14:42,10027046,กรมทางหลวง,ทางหลวง,4,คลองบางดินสอ - นาเหนือ,866.012,พังงา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,8.360337612,98.44297402,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45674,15:09,45715,11:44,9999711,กรมทางหลวง,ทางหลวง,106,ลี้ - ม่วงโตน,148.65,ลำพูน,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,มีกองวัสดุ/สิ่งกีดขวาง,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.83680178,98.92913684,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45674,15:30,45727,9:58,10007164,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,11.2,กรุงเทพมหานคร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.72939814,100.7426696,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45674,15:58,45727,9:50,10007156,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,26.9,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.66782302,100.8470102,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45674,16:00,45804,11:06,10079801,กรมทางหลวง,ทางหลวง,113,ชนแดน - ดงขุย,34,เพชรบูรณ์,รถโดยสารขนาดใหญ่,ทางโค้งกว้าง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,16.167989,100.814975,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2025,45674,16:02,45757,14:13,10029935,กรมทางหลวง,ทางหลวง,9,แขวงรามอินทรา - บางพลี,62.1,กรุงเทพมหานคร,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.66248405,100.6960192,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2
2025,45674,16:32,45678,12:17,10180351,กรมทางหลวง,ทางหลวง,7,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,5.5,กรุงเทพมหานคร,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.73399433,100.6910665,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,45674,16:50,45769,9:30,10046942,กรมทางหลวง,ทางหลวง,2072,หนองปล้อง - พระบึง,0.05,นครราชสีมา,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.67295131,102.0148579,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,45674,17:00,45712,11:01,9997295,กรมทางหลวง,ทางหลวง,2273,เขาแดง - สวนมะเดื่อ,5.8,นครราชสีมา,รถสามล้อเครื่อง,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,14.73476168,101.2224126,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45674,17:00,45903,11:51,10143878,กรมทางหลวง,ทางหลวง,4013,นครศรีธรรมราช - ปากพนัง,7.6,นครศรีธรรมราช,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,8.392360318,100.0238871,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3
2025,45674,17:00,45903,14:24,10143995,กรมทางหลวง,ทางหลวง,2292,ก้านเหลืองดง - โนนตูม,12.55,มุกดาหาร,รถบรรทุก 6 ล้อ,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,16.65909808,104.4928294,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2025,45674,17:30,45755,14:36,10027044,กรมทางหลวง,ทางหลวง,4,คลองบางดินสอ - นาเหนือ,861.603,พังงา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,8.32899432,98.42387591,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45674,17:31,45712,13:32,9997374,กรมทางหลวง,ทางหลวง,1,เกษตรชัย - ตาคลี,232.877,นครสวรรค์,รถบรรทุก 6 ล้อ,,ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.35196992,100.5034336,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,45674,17:41,45677,10:03,10181969,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,27,สมุทรปราการ,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.66732002,100.8477759,3,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45674,18:55,45761,8:33,10035713,กรมทางหลวง,ทางหลวง,3249,เขาไร่ยา - แพร่งขาหยั่ง,2.54,จันทบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,12.68716881,102.0947443,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2025,45674,19:06,45761,10:11,10035821,กรมทางหลวง,ทางหลวง,344,หนองปรือ - คลองเขต,39.8,ชลบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.17276091,101.2731717,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025,45674,19:45,45785,15:30,10059092,กรมทางหลวง,ทางหลวง,4159,นาวง - ต้นชด,1.8,ตรัง,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,7.734306476,99.48024127,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
