ปีที่เกิดเหตุ,วันที่เกิดเหตุ,agency,province,presumed_cause,weather,latitude,longitude,deaths,serious_injuries,minor_injuries,total_injuries,hour,year,month,day,dayofweek,is_weekend,time_period,severity_level,is_new_year,is_songkran,is_dangerouse_7days,day_type,tambon
2026,2026-04-18,กรมทางหลวง,ลำปาง,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,17.66738137,99.11522582,0,0,1,1,11,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,นาโป่ง
2026,2026-04-18,กรมทางหลวง,เพชรบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.09796506,99.9113087,0,1,0,1,11,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,0,0,weekend,ไร่ส้ม
2026,2026-04-18,กรมทางหลวง,อุดรธานี,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,แจ่มใส,17.6975532,102.8714918,0,0,2,2,11,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บ้านธาตุ
2026,2026-04-18,กรมทางหลวง,อุดรธานี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,17.36502308,103.0082247,0,0,2,2,11,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ผักตบ
2026,2026-04-18,กรมทางหลวง,สุพรรณบุรี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,14.6376225,99.99348298,0,0,1,1,11,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ดอนเจดีย์
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.66096848,100.4374167,0,0,1,1,11,2026,4,18,5,1,เช้า (08:00 - 11:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,แสมดำ
2026,2026-04-18,กรมทางหลวง,สระบุรี,หลับใน,แจ่มใส,14.5718255,100.9664235,0,0,1,1,12,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ตาลเดี่ยว
2026,2026-04-18,กรมทางหลวง,นครศรีธรรมราช,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,8.161594516,99.7103894,0,0,1,1,12,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ถ้ำใหญ่
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.64638431,100.4157431,0,0,0,0,13,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,แสมดำ
2026,2026-04-18,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.36495792,102.4543937,0,0,2,2,13,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,เทพาลัย
2026,2026-04-18,กรมทางหลวง,อุดรธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,17.78796246,102.3651083,0,0,1,1,13,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,กลางใหญ่
2026,2026-04-18,กรมทางหลวง,เพชรบูรณ์,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,16.4558942,101.117212,0,0,0,0,13,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ป่าเลา
2026,2026-04-18,กรมทางหลวง,ฉะเชิงเทรา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.52071287,101.0243645,0,0,0,0,13,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,เขาดิน
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.67116943,100.4533772,0,0,0,0,13,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บางมด
2026,2026-04-18,กรมทางหลวง,กรุงเทพมหานคร,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.62395178,100.4778001,0,0,1,1,13,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ทุ่งครุ
2026,2026-04-18,กรมทางหลวง,สุราษฎร์ธานี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,8.573783338,99.21187086,0,0,0,0,14,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,อิปัน
2026,2026-04-18,กรมทางหลวง,นราธิวาส,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,6.041029153,101.9905901,0,0,0,0,14,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ป่าเสมัส
2026,2026-04-18,กรมทางหลวง,สมุทรปราการ,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.67093226,100.8425859,0,0,0,0,14,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บางเสาธง
2026,2026-04-18,กรมทางหลวง,ชลบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.18200634,100.9958406,0,0,0,0,14,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บางพระ
2026,2026-04-18,กรมทางหลวง,นครสวรรค์,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.94345202,100.114067,0,0,1,1,14,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,หนองกรด
2026,2026-04-18,กรมทางหลวง,อุบลราชธานี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,15.22209013,105.2416152,0,0,0,0,14,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,กุดชมภู
2026,2026-04-18,กรมทางหลวง,สุพรรณบุรี,หลับใน,แจ่มใส,14.92632754,99.66677248,0,1,0,1,14,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,0,0,weekend,วังคัน
2026,2026-04-18,กรมทางหลวง,สุพรรณบุรี,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,14.46345184,100.1403107,0,0,2,2,14,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,ท่าระหัด
2026,2026-04-18,กรมทางหลวง,ปราจีนบุรี,ไม่ให้สัญญาณชะลอ/เลี้ยว,แจ่มใส,13.96513445,101.7323692,0,0,0,0,15,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,กบินทร์
2026,2026-04-18,กรมทางหลวง,ร้อยเอ็ด,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,16.29162885,103.9757708,0,0,0,0,15,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,สระนกแก้ว
2026,2026-04-18,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,ฝนตก,14.63141323,101.2205416,1,0,4,4,15,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,พญาเย็น
2026,2026-04-18,กรมทางหลวง,กาฬสินธุ์,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,16.59324086,103.981052,1,0,0,0,15,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงมาก (เสียชีวิต),0,0,0,weekend,เหล่าใหญ่
2026,2026-04-18,กรมทางหลวงชนบท,พะเยา,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,19.259594,99.885327,0,0,2,2,15,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บ้านต๊ำ
2026,2026-04-18,กรมทางหลวง,ชลบุรี,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,แจ่มใส,13.34176809,100.9747383,0,0,1,1,15,2026,4,18,5,1,บ่าย (12:00 - 15:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,บ้านสวน
2026,2026-04-18,กรมทางหลวง,สมุทรปราการ,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.50806169,100.7211462,0,0,1,1,16,2026,4,18,5,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,เทศบาลบางปู
2026,2026-04-18,กรมทางหลวง,นครราชสีมา,หลับใน,แจ่มใส,15.00394544,102.2881933,0,1,1,2,16,2026,4,18,5,1,เย็น (16:00 - 19:59),รุนแรงปานกลาง (บาดเจ็บสาหัส),0,0,0,weekend,ช้างทอง
2026,2026-04-18,กรมทางหลวง,สมุทรปราการ,ขับรถเร็วเกินอัตรากำหนด,แจ่มใส,13.50804993,100.7212285,0,0,0,0,16,2026,4,18,5,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,เทศบาลบางปู
2026,2026-04-18,กรมทางหลวง,นครราชสีมา,ขับรถเร็วเกินอัตรากำหนด,ฝนตก,14.97643376,101.6808385,0,0,4,4,16,2026,4,18,5,1,เย็น (16:00 - 19:59),รุนแรงน้อย (บาดเจ็บเล็กน้อย/ทรัพย์สินเสียหาย),0,0,0,weekend,กฤษณา
